STABR;FSCSKEY;LIBID;LIBNAME;ADDRESS;CITY;ZIP;PHONE;VISITS;LONGITUDE;LATITUDE
NY;NY0115;2000152160;BELDEN NOBLE MEMORIAL LIBRARY OF ESSEX;2759 ESSEX RD.;ESSEX;12936;5189638079;2450;-7335189;4431079
NY;NY0116;2000153350;KEENE PUBLIC LIBRARY;10928 NYS ROUTE 9N;KEENE;12942;5185762200;7833;-73792173;4425661
NY;NY0117;2000153360;KEENE VALLEY LIBRARY ASSOCIATION;1796 MAIN STREET;KEENE VALLEY;12943;5185764335;11624;-73786123;44184913
NY;NY0118;2000153370;KEESEVILLE FREE LIBRARY;1721 FRONT STREET;KEESEVILLE;12944;5188349054;11653;-73480436;44504323
NY;NY0119;2000153500;LAKE PLACID PUBLIC LIBRARY;2471 MAIN STREET;LAKE PLACID;12946;5185233200;42831;-73985224;44289178
NY;NY0120;2000155280;SHERMAN FREE LIBRARY;20 CHURCH STREET;PORT HENRY;12974;5185467461;6671;-73460091;44047632
NY;NY0121;2000155945;SCHROON LAKE PUBLIC LIBRARY;15 LELAND AVENUE;SCHROON LAKE;12870;5185327737;23741;-73760178;43836637
NY;NY0122;2000156440;TICONDEROGA BLACK WATCH MEMORIAL LIBRARY;99 MONTCALM STREET;TICONDEROGA;12883;5185857380;29811;-73425215;43848816
NY;NY0123;2000156580;WELLS MEMORIAL LIBRARY;12230 NYS RTE 9N;UPPER JAY;12987;5189462644;4063;-7377406;44337716
NY;NY0124;2000156700;WADHAMS FREE LIBRARY;763 NYS ROUTE 22;WADHAMS;12993;5189628717;1250;-73461037;44229897
NY;NY0125;2000157050;WESTPORT LIBRARY ASSOCIATION;6 HARRIS LANE;WESTPORT;12993;5189628219;7350;-73434217;44181858
NY;NY0126;2000157140;PAINE MEMORIAL LIBRARY;2 GILLILAND LANE;WILLSBORO;12996;5189634478;14319;-73390431;44363949
NY;NY0127;2000157145;WILMINGTON E.M. COOPER MEMORIAL P L;5751 ROUTE 86;WILMINGTON;12997;5189467701;3029;-73816615;44388827
NY;NY0128;2000161250;CHATEAUGAY MEMORIAL LIBRARY;4 JOHN STREET;CHATEAUGAY;12920;5184970400;4153;-74078594;44927214
NY;NY0129;2000162975;AKWESASNE CULTURAL CENTER, INC.;321 STATE ROUTE 37;HOGANSBURG;13655;5183582240;8743;-74693773;44978337
NY;NY0130;2000163835;THE WEAD LIBRARY;64 ELM STREET;MALONE;12953;5184835251;32931;-74289052;44851372
NY;NY0131;2000165850;SARANAC LAKE FREE LIBRARY;109 MAIN STREET;SARANAC LAKE;12983;5188914190;64840;-74130241;44327206
NY;NY0132;2000166520;TUPPER LAKE PUBLIC LIBRARY;41 LAKE STREET;TUPPER LAKE;12986;5183599421;38776;-74466539;44223633
NY;NY0134;2400050330;SEYMOUR PUBLIC LIBRARY DISTRICT;176-178 GENESEE STREET;AUBURN;13021;3152522571;102690;-76571627;42928994
NY;NY0135;2400050340;AURORA FREE LIBRARY;370 MAIN STREET;AURORA;13026;3153648074;9083;-76702297;4275388
NY;NY0136;2400051140;STEWART B. LANG MEMORIAL LIBRARY;2577 EAST MAIN STREET;CATO;13033;3156262101;11666;-76569838;43168796
NY;NY0137;2400052175;VILLAGE OF FAIR HAVEN PUBLIC LIBRARY;14426 SOUTH RICHMOND AVENUE;FAIR HAVEN;13064;3159475851;11840;-76705957;43315873
NY;NY0138;2400054250;POWERS LIBRARY ASSOCIATION;29 CHURCH STREET;MORAVIA;13118;3154971955;44866;-76418432;42710677
NY;NY0139;2400055250;HAZARD LIBRARY ASSOCIATION;2487 ROUTE 34B;POPLAR RIDGE;13139;3153647975;5900;-76617899;42738598
NY;NY0140;2400056560;SPRINGPORT FREE LIBRARY;171 CAYUGA STREET;UNION SPRINGS;13160;3158897766;8952;-76691755;4284285
NY;NY0141;2400056910;WEEDSPORT FREE LIBRARY;2795 EAST BRUTUS STREET;WEEDSPORT;13166;3158346222;20576;-76555937;43047676
NY;NY0142;2400111370;KELLOGG FREE LIBRARY;5681 TELEPHONE ROAD EXTENSION;CINCINNATUS;13040;6078634300;6829;-75901383;42541627
NY;NY0143;2400111610;CORTLAND FREE LIBRARY;32 CHURCH STREET;CORTLAND;13045;6077531042;89879;-76177939;42599707
NY;NY0144;2400113010;PHILLIPS FREE LIBRARY;37 SOUTH MAIN STREET;HOMER;13077;6077494616;34355;-76178645;42635704
NY;NY0145;2400113810;LAMONT MEMORIAL FREE LIBRARY;5 MAIN STREET;MCGRAW;13101;6078366767;6188;-76094269;42595866
NY;NY0146;2400113890;PECK MEMORIAL LIBRARY;24 MAIN STREET;MARATHON;13803;6078496135;7293;-76033317;42441244
NY;NY0147;2400563170;INTERLAKEN PUBLIC LIBRARY;8390 MAIN STREET;INTERLAKEN;14847;6075324341;4614;-76724869;42617738
NY;NY0148;2400563730;LODI WHITTIER LIBRARY;2155 EAST SENECA STREET;LODI;14860;6075826218;4980;-76821543;4261408
NY;NY0149;2400564900;EDITH B. FORD MEMORIAL LIBRARY;7169 NORTH MAIN STREET;OVID;14521;6078693031;21546;-76822666;42677193
NY;NY0150;2400566010;SENECA FALLS LIBRARY;47 CAYUGA STREET;SENECA FALLS;13148;3155688265;71223;-76794682;42914175
NY;NY0151;2400566820;WATERLOO LIBRARY AND HISTORICAL SOCIETY;31 EAST WILLIAMS STREET;WATERLOO;13165;3155393313;36488;-76860857;42905507
NY;NY0152;2400600630;BERKSHIRE FREE LIBRARY;12519 STATE ROUTE 38;BERKSHIRE;13736;6076574418;4747;-76185834;42306503
NY;NY0153;2400601070;CANDOR FREE LIBRARY;2 BANK STREET;CANDOR;13743;6076597258;4324;-76341553;42232321
NY;NY0154;2400604480;TAPPAN-SPAULDING MEMORIAL LIBRARY;6 ROCK STREET;NEWARK VALLEY;13811;6076429960;5754;-76183294;42223431
NY;NY0155;2400604550;GEORGE P. & SUSAN PLATT CADY LIBRARY;42 RIVER STREET;NICHOLS;13812;6076993835;6135;-7636788;42021944
NY;NY0156;2400604910;COBURN FREE LIBRARY;275 MAIN STREET;OWEGO;13827;6076873520;30889;-76258695;42105465
NY;NY0157;2400606220;SPENCER LIBRARY;41 NORTH MAIN STREET;SPENCER;14883;6075894496;9750;-76492706;4221114
NY;NY0158;2400606880;WAVERLY FREE LIBRARY;18 ELIZABETH STREET;WAVERLY;14892;6075659341;76085;-76541414;42001797
NY;NY0159;2400612690;GROTON PUBLIC LIBRARY;112 EAST CORTLAND STREET;GROTON;13073;6078985055;24368;-76366761;42590682
NY;NY0160;2400613230;TOMPKINS COUNTY PUBLIC LIBRARY;101 EAST GREEN STREET;ITHACA;14850;6072724557;369546;-76498321;42438622
NY;NY0161;2400614510;NEWFIELD PUBLIC LIBRARY;198 MAIN STREET;NEWFIELD;14867;6075643594;16197;-76591318;42361714
NY;NY0162;2400616490;ULYSSES PHILOMATHIC LIBRARY;74 EAST MAIN STREET;TRUMANSBURG;14886;6073875623;45521;-76658751;42541002
NY;NY0164;2800030670;BROOME COUNTY PUBLIC LIBRARY;185 COURT STREET;BINGHAMTON;13901;6077786400;295322;-75906739;42099987
NY;NY0165;2800031750;DEPOSIT FREE LIBRARY;159 FRONT STREET;DEPOSIT;13754;6074672577;13104;-75425013;42060878
NY;NY0166;2800032150;GEORGE F. JOHNSON MEMORIAL LIBRARY;1001 PARK STREET;ENDICOTT;13760;6077575350;126443;-76050773;42098357
NY;NY0167;2800032225;FENTON FREE LIBRARY;1062 CHENANGO STREET;BINGHAMTON;13901;6077248649;18897;-75889326;42146379
NY;NY0168;2800033300;YOUR HOME PUBLIC LIBRARY;107 MAIN STREET;JOHNSON CITY;13790;6077974816;55713;-75949421;42112936
NY;NY0169;2800033630;LISLE FREE LIBRARY;8998 MAIN STREET;LISLE;13797;6076923115;3976;-76002898;42350955
NY;NY0170;2800034560;NINEVEH PUB LIB OF COLESVILLE TOWNSHIP;3029 NY STATE HWY 7;NINEVEH;13813;6076931858;3130;-75602549;42193747
NY;NY0171;2800036660;VESTAL PUBLIC LIBRARY;320 VESTAL PARKWAY EAST;VESTAL;13850;6077544243;85687;-76045612;42088223
NY;NY0172;2800037110;MARY WILCOX MEMORIAL LIBRARY;2630 MAIN STREET;WHITNEY POINT;13862;6076923159;12138;-7596966;42329077
NY;NY0173;2800080040;AFTON FREE LIBRARY;105 A MAIN STREET;AFTON;13730;6076391212;13915;-75528186;42225071
NY;NY0174;2800080410;BAINBRIDGE FREE LIBRARY;13 NORTH MAIN STREET;BAINBRIDGE;13733;6079675305;3297;-75478809;42294001
NY;NY0175;2800082640;MOORE MEMORIAL LIBRARY;59 GENESEE STREET;GREENE;13778;6076569349;27444;-75771617;42330281
NY;NY0176;2800084350;NEW BERLIN LIBRARY;15 SOUTH MAIN STREET;NEW BERLIN;13411;6078478564;14503;-75332265;42624234
NY;NY0177;2800084680;GUERNSEY MEMORIAL LIBRARY OF NORWICH;3 COURT STREET;NORWICH;13815;6073344034;111335;-75525057;42531182
NY;NY0178;2800084920;OXFORD MEMORIAL LIBRARY;8 FORT HILL PARK;OXFORD;13830;6078436146;20316;-75596275;42440551
NY;NY0179;2800086050;SHERBURNE PUBLIC LIBRARY;2 EAST STATE STREET;SHERBURNE;13460;6076744242;16067;-75497922;42678162
NY;NY0180;2800086140;SMYRNA PUBLIC LIBRARY;7 EAST MAIN STREET;SMYRNA;13464;6076276271;4315;-75569876;426877
NY;NY0181;2800086180;SOUTH NEW BERLIN FREE LIBRARY;3320 STATE HIGHWAY 8;SOUTH NEW BERLIN;13843;6078592420;4228;-75384353;42530442
NY;NY0182;2800120210;ANDES PUBLIC LIBRARY;242 MAIN STREET;ANDES;13731;8456763333;4908;-74781801;42190663
NY;NY0183;2800123905;FAIRVIEW PUBLIC LIBRARY;43 WALNUT STREET;MARGARETVILLE;12455;8455863791;8518;-74649297;42148624
NY;NY0184;2800120780;BOVINA LIBRARY ASSOCIATION;33 MAPLE AVENUE;BOVINA CENTER;13740;6078324884;2294;-74781089;42262548
NY;NY0185;2800121720;CANNON FREE LIBRARY;40 ELM STREET;DELHI;13753;6077462662;13380;-7491827;42274413
NY;NY0186;2800122270;SKENE MEMORIAL LIBRARY;1017 MAIN STREET;FLEISCHMANNS;12430;8452544581;3800;-74529041;42156616
NY;NY0187;2800122360;FRANKLIN FREE LIBRARY;334 MAIN STREET;FRANKLIN;13775;6078292941;4800;-75166123;42338802
NY;NY0188;2800122770;LOUISE ADELIA READ MEMORIAL LIBRARY;104 READ STREET;HANCOCK;13783;6076372519;13520;-75281005;41956013
NY;NY0189;2800125730;ROXBURY LIBRARY ASSOCIATION;53742 STATE HIGHWAY 30;ROXBURY;12474;6073267901;8815;-74563234;42286781
NY;NY0190;2800126090;SIDNEY MEMORIAL PUBLIC LIBRARY;8 RIVER STREET;SIDNEY;13838;6075631200;48675;-75393105;42315725
NY;NY0191;2800126280;STAMFORD VILLAGE LIBRARY;117 MAIN STREET;STAMFORD;12167;6076525001;14511;-7461875;42409416
NY;NY0192;2800126730;WILLIAM B. OGDEN FREE LIBRARY;42 GARDINER PLACE;WALTON;13856;6078655929;15568;-75127959;42169682
NY;NY0193;2800471310;CHERRY VALLEY MEMORIAL LIBRARY;61 MAIN STREET;CHERRY VALLEY;13320;6072648214;4031;-7475049;42797616
NY;NY0194;2800471540;VILLAGE LIBRARY OF COOPERSTOWN;22 MAIN STREET;COOPERSTOWN;13326;6075478344;13600;-74922656;42700162
NY;NY0196;2800472030;EDMESTON FREE LIBRARY;6 WEST STREET;EDMESTON;13335;6079658208;1796;-75244703;42697727
NY;NY0197;2800472490;GILBERTSVILLE FREE LIBRARY;17 COMMERCIAL STREET;GILBERTSVILLE;13776;6077832832;2820;-7532556;42471366
NY;NY0198;2800472810;KINNEY MEMORIAL LIBRARY;3140 COUNTY ROUTE 11;HARTWICK;13348;6072936600;6968;-75045983;42660128
NY;NY0199;2800474110;MILFORD FREE LIBRARY;64 SOUTH MAIN STREET;MILFORD;13807;6072869076;4750;-74945722;42590123
NY;NY0200;2800474260;MORRIS LIBRARY;152 MAIN STREET;MORRIS;13808;6072632080;5026;-75246052;4254835
NY;NY0201;2800474780;HUNTINGTON MEMORIAL LIBRARY;62 CHESTNUT STREET;ONEONTA;13820;6074321980;93000;-75064927;4245388
NY;NY0202;2800474890;HARRIS MEMORIAL LIBRARY;334 MAIN STREET;OTEGO;13825;6079886661;4262;-75174398;42396268
NY;NY0203;2800475570;RICHFIELD SPRINGS PUBLIC LIBRARY;102 MAIN STREET;RICHFIELD SPRINGS;13439;3158580230;9334;-74987505;42853766
NY;NY0205;2800476550;UNADILLA PUBLIC LIBRARY;193 MAIN STREET;UNADILLA;13849;6073693131;2984;-75315564;42324957
NY;NY0206;2800477200;WORCESTER FREE LIBRARY;168 MAIN STREET SUITE 2;WORCESTER;12197;6073977309;6232;-74748802;42592143
NY;NY0208;3200101260;CHATHAM PUBLIC LIBRARY;11 WOODBRIDGE AVENUE;CHATHAM;12037;5183923666;57798;-73602566;42361709
NY;NY0210;3200102485;GERMANTOWN LIBRARY;31 PALATINE PARK ROAD;GERMANTOWN;12526;5185375800;11988;-73886844;42137927
NY;NY0211;3200102960;ROELIFF JANSEN COMMUNITY LIBRARY ASSOCIATION;9091 STATE ROUTE 22;HILLSDALE;12529;5183254101;45910;-73517461;42169004
NY;NY0212;3200103080;HUDSON AREA ASSOCIATION LIBRARY;51 N. 5TH ST;HUDSON;12534;5188281792;89924;-73784929;42250919
NY;NY0213;3200103410;KINDERHOOK MEMORIAL LIBRARY;18 HUDSON STREET;KINDERHOOK;12106;5187586192;64636;-73696743;42393938
NY;NY0214;3200103680;LIVINGSTON FREE LIBRARY;90 OLD POST ROAD;LIVINGSTON;12541;5188512270;2466;-73785246;42139363
NY;NY0215;3200104385;NEW LEBANON LIBRARY;550 STATE ROUTE 20;NEW LEBANON;12125;5187948844;17316;-73394209;4246553
NY;NY0216;3200104600;NORTH CHATHAM FREE LIBRARY;4286 STATE ROUTE 203;NORTH CHATHAM;12132;5187663211;8000;-73632281;42474034
NY;NY0217;3200105090;PHILMONT PUBLIC LIBRARY;101 MAIN STREET;PHILMONT;12565;5186725010;22516;-73650166;42248872
NY;NY0218;3200106610;VALATIE FREE LIBRARY;1036 KINDERHOOK STREET;VALATIE;12184;5187589321;9839;-73682824;42412613
NY;NY0219;3200130170;AMENIA FREE LIBRARY;3309 ROUTE 343;AMENIA;12501;8453738273;10200;-73555788;41849807
NY;NY0220;3200130520;HOWLAND PUBLIC LIBRARY;313 MAIN STREET;BEACON;12508;8458311134;122400;-73970876;41505546
NY;NY0221;3200131820;DOVER PLAINS LIBRARY;1797 ROUTE 22;WINGDALE;12594;8458326605;64714;-73562988;41647695
NY;NY0222;3200131885;EAST FISHKILL PUBLIC LIBRARY DISTRICT;348 ROUTE 376;HOPEWELL JUNCTION;12533;8452219943;155302;-73807305;41574197
NY;NY0223;3200132250;BLODGETT MEMORIAL LIBRARY DISTRICT OF FISHKILL;37 BROAD STREET;FISHKILL;12524;8458969215;85058;-73902061;41533693
NY;NY0224;3200133140;HYDE PARK LIBRARY DISTRICT;2 MAIN STREET;HYDE PARK;12538;8452297791;41272;-739359;41790244
NY;NY0225;3200134120;MILLBROOK LIBRARY;3 FRIENDLY LANE;MILLBROOK;12545;8456773611;38400;-73692107;41785605
NY;NY0226;3200134130;NORTH EAST- MILLERTON LIBRARY;75 MAIN STREET;MILLERTON;12546;5187893340;36986;-73507285;41953227
NY;NY0227;3200134990;PAWLING FREE LIBRARY;11 BROAD STREET;PAWLING;12564;8458553444;68402;-73602235;41563653
NY;NY0228;3200135160;PINE PLAINS FREE LIBRARY;7775 SOUTH MAIN STREET;PINE PLAINS;12567;5183981927;7152;-73656048;41977776
NY;NY0229;3200135210;PLEASANT VALLEY FREE LIBRARY;1584 MAIN STREET;PLEASANT VALLEY;12569;8456358460;86479;-73826098;41743953
NY;NY0230;3200135360;GREATER POUGHKEEPSIE LIBRARY DISTRICT;93 MARKET STREET;POUGHKEEPSIE;12601;8454853445;376530;-73930645;41700741
NY;NY0231;3200135365;LAGRANGE ASSOCIATION LIBRARY;488 FREEDOM PLAINS ROAD;POUGHKEEPSIE;12603;8454523141;258724;-73854622;41680235
NY;NY0232;3200135370;BEEKMAN LIBRARY;11 TOWN CENTER BLVD;HOPEWELL JUNCTION;12533;8457243414;50890;-7369318;41630646
NY;NY0233;3200135500;RED HOOK PUBLIC LIBRARY;7444 SOUTH BROADWAY;RED HOOK;12571;8457583241;79163;-73877058;4199345
NY;NY0234;3200135540;STARR INSTITUTE;68 WEST MARKET STREET;RHINEBECK;12572;8458764030;101150;-73917977;41926803
NY;NY0235;3200135550;MORTON MEMORIAL LIBRARY AND COMMUNITY HOUSE;82 KELLY STREET;RHINECLIFF;12574;8458762903;10036;-73950958;41919617
NY;NY0236;3200136270;STAATSBURG LIBRARY;72 OLD POST ROAD;STAATSBURG;12580;8458894683;14335;-73928123;41850463
NY;NY0237;3200136290;STANFORD FREE LIBRARY;14 CREAMERY ROAD;STANFORDVILLE;12581;8458681341;18238;-73710948;41869939
NY;NY0238;3200136450;TIVOLI FREE LIBRARY;86 BROADWAY;TIVOLI;12583;8457573771;20221;-73911528;42059164
NY;NY0239;3200136760;GRINNELL PUBLIC LIBRARY DISTRICT;2642 EAST MAIN STREET;WAPPINGERS FALLS;12590;8452973428;86667;-7391867;41598313
NY;NY0240;3200190300;D.R. EVARTS LIBRARY;80 SECOND STREET;ATHENS;12015;5189451417;19972;-7381212;42261745
NY;NY0241;3200190970;CAIRO PUBLIC LIBRARY;15 RAILROAD AVE;CAIRO;12413;5186229864;45000;-73998667;42300954
NY;NY0242;3200191150;CATSKILL PUBLIC LIBRARY;1 FRANKLIN STREET;CATSKILL;12414;5189434230;61000;-73864245;42217898
NY;NY0243;3200191620;HEERMANCE MEMORIAL LIBRARY;1 ELY STREET;COXSACKIE;12051;5187318084;20262;-73797268;42351659
NY;NY0244;3200192660;GREENVILLE PUBLIC LIBRARY;8 NORTH STREET;GREENVILLE;12083;5189668205;59940;-74068779;42411612
NY;NY0245;3200192710;MOUNTAIN TOP LIBRARY;6093 MAIN STREET;TANNERSVILLE;12485;5185895707;18094;-74137579;42195532
NY;NY0246;3200193100;HUNTER PUBLIC LIBRARY;7965 MAIN STREET;HUNTER;12442;5182634655;6043;-74218398;42213055
NY;NY0247;3200197160;WINDHAM PUBLIC LIBRARY;5379 CHURCH STREET;WINDHAM;12496;5187344405;22932;-74251225;42305643
NY;NY0248;3200480820;BREWSTER PUBLIC LIBRARY;79 MAIN STREET;BREWSTER;10509;8452796421;49155;-736171;41394433
NY;NY0249;3200481110;REED MEMORIAL LIBRARY;1733 ROUTE 6;CARMEL;10512;8452252439;46200;-73677708;41421936
NY;NY0250;3200481480;JULIA L. BUTTERFIELD MEMORIAL LIBRARY;10 MORRIS AVENUE;COLD SPRING;10516;8452653040;46000;-73955885;41420825
NY;NY0251;3200482455;ALICE CURTIS DESMOND & HAMILTON FISH LIB;472 ROUTE 403;GARRISON;10524;8454243020;58581;-73942739;41375567
NY;NY0252;3200483400;KENT PUBLIC LIBRARY;17 SYBILS CROSSING;KENT LAKES;10512;8452258585;94581;-73669733;41478953
NY;NY0254;3200484980;PATTERSON LIBRARY;1167 ROUTE 311;PATTERSON;12563;8458786121;66235;-73602349;41513633
NY;NY0255;3200485420;PUTNAM VALLEY FREE LIBRARY;30 OSCAWANA LAKE ROAD;PUTNAM VALLEY;10579;8455283242;43974;-73874365;41336986
NY;NY0256;3200622920;HIGHLAND PUBLIC LIBRARY;30 CHURCH STREET;HIGHLAND;12528;8456912275;47332;-73965125;41719781
NY;NY0257;3200623130;HURLEY LIBRARY DISTRICT;48 MAIN STREET;HURLEY;12443;8453382092;15168;-74063318;41925513
NY;NY0258;3200623420;KINGSTON LIBRARY;55 FRANKLIN STREET;KINGSTON;12401;8453310507;253159;-74010484;41929476
NY;NY0259;3200623430;TOWN OF ULSTER PUBLIC LIBRARY;860 ULSTER AVENUE;KINGSTON;12401;8453387881;100203;-73994405;41954639
NY;NY0260;3200623930;MARLBORO FREE LIBRARY;1251 ROUTE 9W;MARLBORO;12542;8452367272;134072;-73972438;41602553
NY;NY0261;3200624140;SARAH HULL HALLOCK FREE LIBRARY;56-58 MAIN STREET;MILTON;12547;8457952200;13569;-73957853;41659401
NY;NY0262;3200624165;PLATTEKILL PUBLIC LIBRARY;2047 ROUTE 32;MODENA;12548;8458837286;32880;-74107693;41664645
NY;NY0263;3200624390;ELTING MEMORIAL LIBRARY;93 MAIN STREET;NEW PALTZ;12561;8452555030;130034;-74084819;41748188
NY;NY0264;3200625100;PHOENICIA LIBRARY;48 MAIN STREET;PHOENICIA;12464;8456887811;14560;-74314777;42083133
NY;NY0265;3200625150;MORTON MEMORIAL LIBRARY;22 ELM STREET;PINE HILL;12465;8452544222;2660;-74479273;42133892
NY;NY0266;3200625270;TOWN OF ESOPUS LIBRARY;128 CANAL STREET;PORT EWEN;12466;8453385580;67652;-73975723;41909662
NY;NY0267;3200625690;ROSENDALE LIBRARY;264 MAIN STREET;ROSENDALE;12472;8456589013;37500;-7407604;41845344
NY;NY0268;3200625880;SAUGERTIES PUBLIC LIBRARY;91 WASHINGTON AVENUE;SAUGERTIES;12477;8452464317;100919;-73949542;42077797
NY;NY0269;3200626330;STONE RIDGE PUBLIC LIBRARY;3700 MAIN STREET;STONE RIDGE;12484;8456877023;59617;-74142358;41849463
NY;NY0270;3200626950;WEST HURLEY PUBLIC LIBRARY;42 CLOVER STREET;WEST HURLEY;12491;8456796405;18267;-74103467;42000428
NY;NY0271;3200626990;OLIVE FREE LIBRARY ASSOCIATION;4033 ROUTE 28A;WEST SHOKAN;12494;8456572482;27732;-74274955;41963949
NY;NY0272;3200627190;WOODSTOCK PUBLIC LIBRARY DISTRICT;5 LIBRARY LANE;WOODSTOCK;12498;8456792213;97726;-74122125;42040873
NY;NY0274;3600211810;DOLGEVILLE-MANHEIM PUBLIC LIBRARY;24 NORTH MAIN STREET;DOLGEVILLE;13329;3154293421;9885;-74770105;43102942
NY;NY0275;3600212350;FRANKFORT FREE LIBRARY;123 SOUTH FRANKFORT STREET;FRANKFORT;13340;3158949611;22854;-750708;43036347
NY;NY0276;3600212870;FRANK J. BASLOE PUBLIC LIBRARY;245 NORTH MAIN STREET;HERKIMER;13350;3158661733;87335;-74988224;43027777
NY;NY0277;3600213150;ILION FREE PUBLIC LIBRARY;78 WEST STREET;ILION;13357;3158945028;32242;-75039336;43013771
NY;NY0278;3600213330;JORDANVILLE PUBLIC LIBRARY;189 MAIN STREET;JORDANVILLE;13361;3158582874;4064;-74947579;42915171
NY;NY0279;3600213640;LITTLE FALLS PUBLIC LIBRARY;10 WAVERLY PLACE;LITTLE FALLS;13365;3158231542;55000;-74853825;43044951
NY;NY0280;3600214100;MIDDLEVILLE FREE LIBRARY;1 SOUTH MAIN STREET;MIDDLEVILLE;13406;3158913655;5843;-74969207;4313892
NY;NY0281;3600214170;WELLER LIBRARY;41 WEST MAIN STREET;MOHAWK;13407;3158662983;12350;-75007538;43010852
NY;NY0282;3600214520;NEWPORT FREE LIBRARY;7390 MAIN STREET;NEWPORT;13416;3158458533;2915;-75012732;43182892
NY;NY0283;3600214750;OLD FORGE LIBRARY;220 CROSBY BOULEVARD;OLD FORGE;13420;3153696008;17777;-74973901;43711175
NY;NY0284;3600215240;POLAND DISTRICT PUBLIC LIBRARY;8849 MAIN STREET;POLAND;13431;3158263112;10000;-75061905;43226337
NY;NY0285;3600216000;KIRBY FREE LIBRARY OF SALISBURY;105 STATE ROUTE 29A;SALISBURY CENTER;13454;3154299006;2664;-74786844;43142646
NY;NY0286;3600217000;WEST WINFIELD LIBRARY;179 SOUTH STREET;WEST WINFIELD;13491;3158226394;10140;-75193227;42884231
NY;NY0287;3600251060;CANASTOTA PUBLIC LIBRARY;102 WEST CENTER STREET;CANASTOTA;13032;3156977030;46826;-75758058;43078181
NY;NY0288;3600251170;CAZENOVIA PUBLIC LIBRARY SOCIETY;100 ALBANY STREET;CAZENOVIA;13035;3156559322;127018;-75851961;42929862
NY;NY0289;3600251340;SULLIVAN FREE LIBRARY;101 FALLS BOULEVARD;CHITTENANGO;13037;3156876331;114300;-75866671;43043965
NY;NY0290;3600251505;DERUYTER FREE LIBRARY;735 UTICA STREET;DERUYTER;13052;3158526262;6600;-75884319;42758948
NY;NY0291;3600251860;EARLVILLE FREE LIBRARY;6 NORTH MAIN STREET;EARLVILLE;13332;3156915931;18089;-75545186;42740049
NY;NY0292;3600252730;HAMILTON PUBLIC LIBRARY;13 BROAD STREET;HAMILTON;13346;3158243060;47793;-75543198;42826239
NY;NY0293;3600254280;MORRISVILLE PUBLIC LIBRARY;83 EAST MAIN STREET;MORRISVILLE;13408;3156849130;15890;-75642659;42898737
NY;NY0294;3600254410;NEW WOODSTOCK FREE LIBRARY;2106 MAIN STREET;NEW WOODSTOCK;13122;3156623134;11435;-7585567;42848202
NY;NY0295;3600254770;ONEIDA PUBLIC LIBRARY;220 BROAD STREET;ONEIDA;13421;3153633050;80924;-75651951;43091883
NY;NY0296;3600410470;BARNEVELD FREE LIBRARY ASSOCIATION;118 BOON STREET;BARNEVELD;13304;3158962096;11350;-75189501;43274885
NY;NY0297;3600410760;ERWIN LIBRARY & INSTITUTE;POST & SCHUYLER STREET;BOONVILLE;13309;3159424834;5800;-75335978;43483931
NY;NY0298;3600410845;BRIDGEWATER FREE LIBRARY;408 PRITCHARD AVENUE;BRIDGEWATER;13313;3158226475;5590;-75249899;42883521
NY;NY0299;3600411010;CAMDEN LIBRARY ASSOCIATION;57 SECOND STREET;CAMDEN;13316;3152451980;19416;-75746808;43337057
NY;NY0300;3600411410;CLAYVILLE LIBRARY ASSOCIATION;2265 ONEIDA STREET;CLAYVILLE;13322;3158395893;10050;-75248788;42972237
NY;NY0301;3600411430;KIRKLAND TOWN LIBRARY;55 1/2 COLLEGE STREET;CLINTON;13323;3158532038;75005;-75387333;43048268
NY;NY0302;3600412990;HOLLAND PATENT FREE LIBRARY;9580 MAIN STREET;HOLLAND PATENT;13354;3158655034;12200;-75254054;43243241
NY;NY0303;3600414365;NEW HARTFORD PUBLIC LIBRARY;2 LIBRARY LANE;NEW HARTFORD;13413;3157331535;198646;-75282871;43061782
NY;NY0304;3600414430;NEW YORK MILLS PUBLIC LIBRARY;399 MAIN STREET;NEW YORK MILLS;13417;3157365391;9360;-75293079;43103368
NY;NY0305;3600414830;ORISKANY PUBLIC LIBRARY;621 UTICA STREET;ORISKANY;13424;3157362532;7532;-75332327;43157064
NY;NY0306;3600414840;C. W. CLARK MEMORIAL LIBRARY;160 NORTH MAIN STREET;ORISKANY FALLS;13425;3158217850;11172;-75459346;42940281
NY;NY0307;3600415385;PROSPECT FREE LIBRARY;915 TRENTON FALLS STREET;PROSPECT;13435;3158962736;2763;-75151753;4330112
NY;NY0308;3600415510;DIDYMUS THOMAS LIBRARY;9639 MAIN STREET;REMSEN;13438;3158315651;5622;-75187048;43328042
NY;NY0309;3600415650;THE JERVIS PUBLIC LIBRARY ASSOCIATION, INC.;613 NORTH WASHINGTON STREET;ROME;13440;3153364570;165953;-75454205;4321774
NY;NY0310;3600416070;SHERRILL-KENWOOD FREE LIBRARY;543 SHERRILL ROAD;SHERRILL;13461;3153635980;24635;-75601362;43069432
NY;NY0311;3600416590;UTICA PUBLIC LIBRARY;303 GENESEE STREET;UTICA;13501;3157352279;214601;-75239573;43097312
NY;NY0312;3600416650;VERNON PUBLIC LIBRARY;4441 PETERBORO STREET;VERNON;13476;3158292463;9006;-75539508;43078509
NY;NY0313;3600416850;WATERVILLE PUBLIC LIBRARY;206 WHITE STREET;WATERVILLE;13480;3158414651;31943;-75377622;42930083
